ID,year,month,week,after,close,sales
58,2011,11,48,1,0,8976.66
58,2011,11,49,1,0,16438.43
58,2011,12,50,1,0,9551.11
58,2011,12,51,1,0,12747.84
58,2011,12,52,1,0,12645.99
58,2011,12,53,1,0,6407.39
58,2012,1,1,1,0,8033.15
58,2012,1,2,1,0,8014.94
58,2012,1,3,1,0,6416.75
58,2012,1,4,1,0,3721.79
58,2012,1,5,1,0,7437.33
58,2012,1,6,1,0,4485.36
58,2012,2,7,1,0,7492.43
58,2012,2,8,1,0,4820.40
58,2012,2,9,1,0,5702.05
58,2012,2,10,1,0,7207.13
58,2012,3,11,1,0,6289.77
58,2012,3,12,1,0,6769.37
58,2012,3,13,1,0,4717.53
58,2012,3,14,1,0,7636.62
59,2011,4,17,0,0,21304.00
59,2011,4,18,0,0,14999.50
59,2011,5,19,0,0,14350.28
59,2011,5,20,0,0,21604.66
59,2011,5,21,0,0,12459.13
59,2011,5,22,0,0,18970.08
59,2011,5,23,0,0,35149.22
59,2011,6,24,0,0,26916.91
59,2011,6,25,0,0,13088.66
59,2011,6,26,0,0,14739.75
59,2011,6,27,0,0,15789.96
59,2011,7,28,0,0,10742.41
59,2011,7,29,0,0,20478.07
59,2011,7,30,0,0,16339.73
59,2011,7,31,0,0,14825.64
59,2011,8,32,0,0,10036.22
59,2011,8,33,0,0,15975.81
59,2011,8,34,0,0,19540.83
59,2011,8,35,0,0,16003.85
59,2011,8,36,0,0,12754.64
59,2011,9,37,0,0,20043.93
59,2011,9,38,0,0,8229.82
59,2011,9,39,0,0,24231.52
59,2011,9,40,0,0,17288.14
59,2011,10,41,0,0,14291.69
59,2011,10,42,0,0,19574.09
59,2011,10,43,1,0,22696.33
59,2011,10,44,1,0,16865.52
59,2011,10,45,1,0,15474.13
59,2011,11,46,1,0,9533.49
59,2011,11,47,1,0,32332.13
59,2011,11,48,1,0,18845.36
59,2011,11,49,1,0,46916.54
59,2011,12,50,1,0,16444.08
59,2011,12,51,1,0,20390.00
59,2011,12,52,1,0,20847.92
59,2011,12,53,1,0,13121.85
59,2012,1,1,1,0,18819.10
59,2012,1,2,1,0,17250.27
59,2012,1,3,1,0,6038.50
59,2012,1,4,1,0,8427.41
59,2012,1,5,1,0,4481.38
59,2012,1,6,1,0,14713.69
59,2012,2,7,1,0,14478.98
59,2012,2,8,1,0,7839.89
59,2012,2,9,1,0,19924.78
59,2012,2,10,1,0,16771.66
59,2012,3,11,1,0,4727.66
59,2012,3,12,1,0,3936.14
59,2012,3,13,1,0,4234.96
59,2012,3,14,1,0,4323.21
60,2011,4,17,0,1,48814.19
60,2011,4,18,0,1,91079.49
60,2011,5,19,0,1,62219.19
60,2011,5,20,0,1,47186.93
60,2011,5,21,0,1,43113.14
60,2011,5,22,0,1,68583.16
60,2011,5,23,0,1,48633.34
60,2011,6,24,0,1,74892.52
60,2011,6,25,0,1,96938.27
60,2011,6,26,0,1,36347.48
60,2011,6,27,0,1,32682.57
60,2011,7,28,0,1,31945.15
60,2011,7,29,0,1,35323.82
60,2011,7,30,0,1,59693.75
60,2011,7,31,0,1,51494.43
60,2011,8,32,0,1,46464.23
60,2011,8,33,0,1,74767.98
60,2011,8,34,0,1,47677.32
60,2011,8,35,0,1,40109.68
60,2011,8,36,0,1,44155.46
60,2011,9,37,0,1,66798.19
60,2011,9,38,0,1,47338.15
60,2011,9,39,0,1,31461.35
60,2011,9,40,0,1,38878.86
60,2011,10,41,0,1,41547.44
60,2011,10,42,0,1,62078.96
60,2011,10,43,1,1,59621.04
60,2011,10,44,1,1,53257.99
60,2011,10,45,1,1,82983.41
60,2011,11,46,1,1,31742.98
60,2011,11,47,1,1,58845.06
60,2011,11,48,1,1,72806.56
60,2011,11,49,1,1,143091.92
60,2011,12,50,1,1,44114.16
60,2011,12,51,1,1,41716.97
60,2011,12,52,1,1,62992.67
60,2011,12,53,1,1,50139.05
60,2012,1,1,1,1,31700.63
60,2012,1,2,1,1,31257.44
60,2012,1,3,1,1,23946.65
60,2012,1,4,1,1,37529.90
60,2012,1,5,1,1,26874.82
60,2012,1,6,1,1,45111.96
60,2012,2,7,1,1,46210.75
60,2012,2,8,1,1,32448.89
60,2012,2,9,1,1,49698.79
60,2012,2,10,1,1,85934.57
60,2012,3,11,1,1,14158.58
60,2012,3,12,1,1,18351.87
60,2012,3,13,1,1,16720.74
60,2012,3,14,1,1,18277.26
61,2011,4,17,0,0,15240.71
61,2011,4,18,0,0,12043.41
61,2011,5,19,0,0,25164.11
61,2011,5,20,0,0,13022.03
61,2011,5,21,0,0,12056.75
61,2011,5,22,0,0,14502.65
61,2011,5,23,0,0,11886.52
61,2011,6,24,0,0,8598.82
61,2011,6,25,0,0,14149.21
61,2011,6,26,0,0,11299.17
61,2011,6,27,0,0,12507.73
61,2011,7,28,0,0,8038.61
61,2011,7,29,0,0,13594.80
61,2011,7,30,0,0,13915.39
61,2011,7,31,0,0,16721.92
61,2011,8,32,0,0,11893.85
61,2011,8,33,0,0,21821.07
61,2011,8,34,0,0,5222.61
61,2011,8,35,0,0,11706.98
61,2011,8,36,0,0,13256.06
61,2011,9,37,0,0,17688.91
61,2011,9,38,0,0,7267.46
61,2011,9,39,0,0,7799.16
61,2011,9,40,0,0,12665.05
61,2011,10,41,0,0,19409.65
61,2011,10,42,0,0,8071.90
61,2011,10,43,1,0,8402.07
61,2011,10,44,1,0,8716.37
61,2011,10,45,1,0,8299.28
61,2011,11,46,1,0,12432.96
61,2011,11,47,1,0,5812.43
61,2011,11,48,1,0,15699.10
61,2011,11,49,1,0,35357.53
61,2011,12,50,1,0,9330.39
61,2011,12,51,1,0,27861.99
61,2011,12,52,1,0,6998.02
61,2011,12,53,1,0,11044.14
61,2012,1,1,1,0,9975.45
61,2012,1,2,1,0,13571.26
61,2012,1,3,1,0,8873.66
61,2012,1,4,1,0,8600.64
61,2012,1,5,1,0,4083.76
61,2012,1,6,1,0,5898.96
61,2012,2,7,1,0,7716.52
61,2012,2,8,1,0,7403.75
61,2012,2,9,1,0,11938.11
61,2012,2,10,1,0,7968.08
61,2012,3,11,1,0,4933.76
61,2012,3,12,1,0,5226.42
61,2012,3,13,1,0,4785.38
61,2012,3,14,1,0,4903.31
62,2011,4,17,0,1,2212.29
62,2011,4,18,0,1,1228.01
62,2011,5,19,0,1,2246.06
62,2011,5,20,0,1,1381.48
62,2011,5,21,0,1,1460.09
62,2011,5,22,0,1,2956.64
62,2011,5,23,0,1,3257.85
62,2011,6,24,0,1,5164.75
62,2011,6,25,0,1,1624.39
62,2011,6,26,0,1,2917.46
62,2011,6,27,0,1,1200.86
62,2011,7,28,0,1,1765.13
62,2011,7,29,0,1,1934.76
62,2011,7,30,0,1,1500.41
62,2011,7,31,0,1,2181.88
62,2011,8,32,0,1,1828.97
62,2011,8,33,0,1,1190.39
62,2011,8,34,0,1,1212.71
62,2011,8,35,0,1,1296.70
62,2011,8,36,0,1,3268.04
62,2011,9,37,0,1,5960.16
62,2011,9,38,0,1,1843.64
62,2011,9,39,0,1,1427.80
62,2011,9,40,0,1,1304.59
62,2011,10,41,0,1,3930.71
62,2011,10,42,0,1,1847.26
62,2011,10,43,1,1,1555.07
62,2011,10,44,1,1,1353.56
62,2011,10,45,1,1,1417.16
62,2011,11,46,1,1,1642.93
62,2011,11,47,1,1,3930.03
62,2011,11,48,1,1,2862.92
62,2011,11,49,1,1,3074.56
62,2011,12,50,1,1,2473.52
62,2011,12,51,1,1,1975.78
62,2011,12,52,1,1,1950.11
62,2011,12,53,1,1,610.00
62,2012,1,1,1,1,1472.50
62,2012,1,2,1,1,1132.90
62,2012,1,3,1,1,1280.10
62,2012,1,4,1,1,1097.20
62,2012,1,5,1,1,1758.92
62,2012,1,6,1,1,530.69
62,2012,2,7,1,1,1504.85
62,2012,2,8,1,1,1074.38
62,2012,2,9,1,1,2077.51
62,2012,2,10,1,1,1284.48
62,2012,3,11,1,1,2073.87
62,2012,3,12,1,1,2382.51
62,2012,3,13,1,1,2216.43
62,2012,3,14,1,1,2238.35
63,2011,4,17,0,1,12466.74
63,2011,4,18,0,1,38790.01
63,2011,5,19,0,1,26132.12
63,2011,5,20,0,1,13763.38
63,2011,5,21,0,1,15264.42
63,2011,5,22,0,1,10260.27
63,2011,5,23,0,1,27392.62
63,2011,6,24,0,1,16590.73
63,2011,6,25,0,1,19419.41
63,2011,6,26,0,1,22171.08
63,2011,6,27,0,1,16765.90
63,2011,7,28,0,1,14904.79
63,2011,7,29,0,1,38871.85
63,2011,7,30,0,1,27311.00
63,2011,7,31,0,1,15996.52
63,2011,8,32,0,1,21598.81
63,2011,8,33,0,1,10084.31
63,2011,8,34,0,1,12572.87
63,2011,8,35,0,1,15959.49
63,2011,8,36,0,1,17053.81
63,2011,9,37,0,1,16283.79
63,2011,9,38,0,1,8515.68
63,2011,9,39,0,1,27690.31
63,2011,9,40,0,1,20955.62
63,2011,10,41,0,1,6978.76
63,2011,10,42,0,1,22372.67
63,2011,10,43,1,1,22237.21
63,2011,10,44,1,1,4842.10
63,2011,10,45,1,1,6343.15
63,2011,11,46,1,1,14315.05
63,2011,11,47,1,1,27029.04
63,2011,11,48,1,1,14935.98
63,2011,11,49,1,1,65943.13
63,2011,12,50,1,1,9055.67
63,2011,12,51,1,1,14146.63
63,2011,12,52,1,1,16265.91
63,2011,12,53,1,1,8670.65
63,2012,1,1,1,1,8933.39
63,2012,1,2,1,1,12733.14
63,2012,1,3,1,1,18928.55
63,2012,1,4,1,1,11731.94
63,2012,1,5,1,1,9189.64
63,2012,1,6,1,1,14568.37
63,2012,2,7,1,1,9977.10
63,2012,2,8,1,1,5118.73
63,2012,2,9,1,1,24994.65
63,2012,2,10,1,1,20397.65
63,2012,3,11,1,1,4981.24
63,2012,3,12,1,1,4419.45
63,2012,3,13,1,1,4505.95
63,2012,3,14,1,1,5532.21
64,2011,4,17,0,1,220.57
64,2011,4,18,0,1,325.32
64,2011,5,19,0,1,310.61
64,2011,5,20,0,1,444.87
64,2011,5,21,0,1,297.66
64,2011,5,22,0,1,225.24
64,2011,5,23,0,1,475.51
64,2011,6,24,0,1,469.26
64,2011,6,25,0,1,330.28
64,2011,6,26,0,1,318.90
64,2011,6,27,0,1,376.10
64,2011,7,28,0,1,241.86
64,2011,7,29,0,1,186.04
64,2011,7,30,0,1,210.81
64,2011,7,31,0,1,286.54
64,2011,8,32,0,1,211.76
64,2011,8,33,0,1,368.34
64,2011,8,34,0,1,352.87
64,2011,8,35,0,1,421.72
64,2011,8,36,0,1,439.08
64,2011,9,37,0,1,268.39
64,2011,9,38,0,1,351.57
64,2011,9,39,0,1,331.92
64,2011,9,40,0,1,226.23
64,2011,10,41,0,1,182.38
64,2011,10,42,0,1,414.70
64,2011,10,43,1,1,254.66
64,2011,10,44,1,1,193.08
64,2011,10,45,1,1,128.53
64,2011,11,46,1,1,336.59
64,2011,11,47,1,1,559.27
64,2011,11,48,1,1,297.23
64,2011,11,49,1,1,745.32
64,2011,12,50,1,1,389.39
64,2011,12,51,1,1,312.24
64,2011,12,52,1,1,292.83
64,2011,12,53,1,1,141.85
64,2012,1,1,1,1,162.27
64,2012,1,2,1,1,278.68
64,2012,1,3,1,1,154.49
64,2012,1,4,1,1,79.25
64,2012,1,5,1,1,209.54
64,2012,1,6,1,1,200.47
64,2012,2,7,1,1,155.15
64,2012,2,8,1,1,260.86
64,2012,2,9,1,1,126.92
64,2012,2,10,1,1,257.12
64,2012,3,11,1,1,266.37
64,2012,3,12,1,1,212.08
64,2012,3,13,1,1,250.55
64,2012,3,14,1,1,294.75
65,2011,4,17,0,1,514.35
65,2011,4,18,0,1,783.58
65,2011,5,19,0,1,956.53
65,2011,5,20,0,1,336.01
65,2011,5,21,0,1,1114.45
65,2011,5,22,0,1,655.74
65,2011,5,23,0,1,859.64
65,2011,6,24,0,1,590.38
65,2011,6,25,0,1,642.83
65,2011,6,26,0,1,869.93
65,2011,6,27,0,1,1392.57
65,2011,7,28,0,1,875.41
65,2011,7,29,0,1,1565.12
65,2011,7,30,0,1,736.52
65,2011,7,31,0,1,479.63
65,2011,8,32,0,1,1314.22
65,2011,8,33,0,1,247.46
65,2011,8,34,0,1,270.65
65,2011,8,35,0,1,1182.08
65,2011,8,36,0,1,419.39
65,2011,9,37,0,1,759.10
65,2011,9,38,0,1,660.01
65,2011,9,39,0,1,843.97
65,2011,9,40,0,1,379.22
65,2011,10,41,0,1,565.50
65,2011,10,42,0,1,632.42
65,2011,10,43,1,1,409.58
65,2011,10,44,1,1,387.71
65,2011,10,45,1,1,1221.17
65,2011,11,46,1,1,777.23
65,2011,11,47,1,1,526.80
65,2011,11,48,1,1,496.49
65,2011,11,49,1,1,2390.32
65,2011,12,50,1,1,388.87
65,2011,12,51,1,1,974.62
65,2011,12,52,1,1,369.22
65,2011,12,53,1,1,754.95
65,2012,1,1,1,1,614.21
65,2012,1,2,1,1,317.00
65,2012,1,3,1,1,329.58
65,2012,1,4,1,1,474.22
65,2012,1,5,1,1,672.17
65,2012,1,6,1,1,693.61
65,2012,2,7,1,1,400.83
65,2012,2,8,1,1,295.34
65,2012,2,9,1,1,359.18
65,2012,2,10,1,1,573.24
65,2012,3,11,1,1,324.09
65,2012,3,12,1,1,330.36
65,2012,3,13,1,1,319.91
65,2012,3,14,1,1,296.28
66,2011,4,17,0,0,4498.91
66,2011,4,18,0,0,4424.60
66,2011,5,19,0,0,4466.63
66,2011,5,20,0,0,5649.47
66,2011,5,21,0,0,3440.68
66,2011,5,22,0,0,2645.41
66,2011,5,23,0,0,5284.84
66,2011,6,24,0,0,3834.45
66,2011,6,25,0,0,5318.20
66,2011,6,26,0,0,4580.20
66,2011,6,27,0,0,3091.07
66,2011,7,28,0,0,3055.65
66,2011,7,29,0,0,5460.06
66,2011,7,30,0,0,8619.39
66,2011,7,31,0,0,6239.07
66,2011,8,32,0,0,7810.76
66,2011,8,33,0,0,2414.67
66,2011,8,34,0,0,3097.46
66,2011,8,35,0,0,4005.56
66,2011,8,36,0,0,2513.34
66,2011,9,37,0,0,3533.66
66,2011,9,38,0,0,2638.80
66,2011,9,39,0,0,2598.58
66,2011,9,40,0,0,4259.69
66,2011,10,41,0,0,5965.18
66,2011,10,42,0,0,3855.51
66,2011,10,43,1,0,8078.81
66,2011,10,44,1,0,3305.95
66,2011,10,45,1,0,2002.79
66,2011,11,46,1,0,2115.51
66,2011,11,47,1,0,6089.19
66,2011,11,48,1,0,4143.37
66,2011,11,49,1,0,10344.12
66,2011,12,50,1,0,4026.81
66,2011,12,51,1,0,4859.41
66,2011,12,52,1,0,5713.65
66,2011,12,53,1,0,2753.00
66,2012,1,1,1,0,2240.75
66,2012,1,2,1,0,1916.60
66,2012,1,3,1,0,3361.89
66,2012,1,4,1,0,1925.34
66,2012,1,5,1,0,5221.49
66,2012,1,6,1,0,4548.78
66,2012,2,7,1,0,4165.37
66,2012,2,8,1,0,2236.75
66,2012,2,9,1,0,2643.58
66,2012,2,10,1,0,4995.69
66,2012,3,11,1,0,1627.62
66,2012,3,12,1,0,2237.53
66,2012,3,13,1,0,2036.50
66,2012,3,14,1,0,1812.58
67,2011,4,17,0,0,2476.49
67,2011,4,18,0,0,6024.16
67,2011,5,19,0,0,6894.49
67,2011,5,20,0,0,4218.85
67,2011,5,21,0,0,9954.63
67,2011,5,22,0,0,8409.43
67,2011,5,23,0,0,7527.65
67,2011,6,24,0,0,6357.61
67,2011,6,25,0,0,4608.47
67,2011,6,26,0,0,5793.49
67,2011,6,27,0,0,3324.03
67,2011,7,28,0,0,5925.82
67,2011,7,29,0,0,4602.54
67,2011,7,30,0,0,6582.74
67,2011,7,31,0,0,4709.17
67,2011,8,32,0,0,6363.76
67,2011,8,33,0,0,2710.93
67,2011,8,34,0,0,3305.91
67,2011,8,35,0,0,4257.14
67,2011,8,36,0,0,4137.09
67,2011,9,37,0,0,4700.40
67,2011,9,38,0,0,2541.36
67,2011,9,39,0,0,3608.27
67,2011,9,40,0,0,3493.92
67,2011,10,41,0,0,2752.68
67,2011,10,42,0,0,4185.20
67,2011,10,43,1,0,4630.91
67,2011,10,44,1,0,3405.99
67,2011,10,45,1,0,2275.45
67,2011,11,46,1,0,6539.54
67,2011,11,47,1,0,9512.05
67,2011,11,48,1,0,4491.90
67,2011,11,49,1,0,7248.72
67,2011,12,50,1,0,3504.60
67,2011,12,51,1,0,7937.24
67,2011,12,52,1,0,3178.90
67,2011,12,53,1,0,2926.32
67,2012,1,1,1,0,2517.11
67,2012,1,2,1,0,2833.56
67,2012,1,3,1,0,3192.87
67,2012,1,4,1,0,2142.38
67,2012,1,5,1,0,2794.76
67,2012,1,6,1,0,3450.34
67,2012,2,7,1,0,3835.79
67,2012,2,8,1,0,4895.58
67,2012,2,9,1,0,3465.87
67,2012,2,10,1,0,3350.21
67,2012,3,11,1,0,1867.52
67,2012,3,12,1,0,2198.21
67,2012,3,13,1,0,1892.56
67,2012,3,14,1,0,2027.17
68,2011,4,17,0,0,251.75
68,2011,4,18,0,0,193.15
68,2011,5,19,0,0,498.75
68,2011,5,20,0,0,356.40
68,2011,5,21,0,0,316.63
68,2011,5,22,0,0,192.68
68,2011,5,23,0,0,473.12
68,2011,6,24,0,0,257.20
68,2011,6,25,0,0,393.76
68,2011,6,26,0,0,337.13
68,2011,6,27,0,0,429.03
68,2011,7,28,0,0,245.29
68,2011,7,29,0,0,386.26
68,2011,7,30,0,0,475.06
68,2011,7,31,0,0,207.57
68,2011,8,32,0,0,344.73
68,2011,8,33,0,0,440.85
68,2011,8,34,0,0,606.32
68,2011,8,35,0,0,433.25
68,2011,8,36,0,0,269.55
68,2011,9,37,0,0,225.46
68,2011,9,38,0,0,157.74
68,2011,9,39,0,0,514.61
68,2011,9,40,0,0,348.50
68,2011,10,41,0,0,246.08
68,2011,10,42,0,0,329.04
68,2011,10,43,1,0,574.02
68,2011,10,44,1,0,566.93
68,2011,10,45,1,0,396.29
68,2011,11,46,1,0,302.52
68,2011,11,47,1,0,554.30
68,2011,11,48,1,0,200.95
68,2011,11,49,1,0,762.56
68,2011,12,50,1,0,232.95
68,2011,12,51,1,0,576.73
68,2011,12,52,1,0,242.86
68,2011,12,53,1,0,206.35
68,2012,1,1,1,0,219.82
68,2012,1,2,1,0,290.64
68,2012,1,3,1,0,265.82
68,2012,1,4,1,0,239.89
68,2012,1,5,1,0,182.39
68,2012,1,6,1,0,107.52
68,2012,2,7,1,0,85.78
68,2012,2,8,1,0,193.31
68,2012,2,9,1,0,404.18
68,2012,2,10,1,0,296.05
68,2012,3,11,1,0,127.63
68,2012,3,12,1,0,140.51
68,2012,3,13,1,0,124.92
68,2012,3,14,1,0,138.64
69,2011,4,17,0,1,25778.40
69,2011,4,18,0,1,22119.53
69,2011,5,19,0,1,37833.84
69,2011,5,20,0,1,29202.88
69,2011,5,21,0,1,21078.74
69,2011,5,22,0,1,17817.29
69,2011,5,23,0,1,34402.96
69,2011,6,24,0,1,31549.71
69,2011,6,25,0,1,30216.86
69,2011,6,26,0,1,15129.16
69,2011,6,27,0,1,22554.49
69,2011,7,28,0,1,13293.93
69,2011,7,29,0,1,19628.43
69,2011,7,30,0,1,13860.67
69,2011,7,31,0,1,18419.15
69,2011,8,32,0,1,16841.43
69,2011,8,33,0,1,24989.70
69,2011,8,34,0,1,15903.08
69,2011,8,35,0,1,27823.28
69,2011,8,36,0,1,23841.10
69,2011,9,37,0,1,57679.88
69,2011,9,38,0,1,18365.89
69,2011,9,39,0,1,18515.50
69,2011,9,40,0,1,18256.46
69,2011,10,41,0,1,10628.28
69,2011,10,42,0,1,22924.95
69,2011,10,43,1,1,19465.24
69,2011,10,44,1,1,15953.54
69,2011,10,45,1,1,13412.78
69,2011,11,46,1,1,23359.69
69,2011,11,47,1,1,24908.68
69,2011,11,48,1,1,23212.28
69,2011,11,49,1,1,31067.81
69,2011,12,50,1,1,21505.17
69,2011,12,51,1,1,30919.75
69,2011,12,52,1,1,20788.53
69,2011,12,53,1,1,17991.76
69,2012,1,1,1,1,16403.57
69,2012,1,2,1,1,9162.79
69,2012,1,3,1,1,9151.94
69,2012,1,4,1,1,17439.00
69,2012,1,5,1,1,10560.84
69,2012,1,6,1,1,16002.63
69,2012,2,7,1,1,6838.63
69,2012,2,8,1,1,6860.88
69,2012,2,9,1,1,8395.79
69,2012,2,10,1,1,13577.72
69,2012,3,11,1,1,11587.96
69,2012,3,12,1,1,10411.40
69,2012,3,13,1,1,10922.82
69,2012,3,14,1,1,10180.10
70,2011,4,17,0,0,9149.35
70,2011,4,18,0,0,11664.96
70,2011,5,19,0,0,9235.55
70,2011,5,20,0,0,14366.70
70,2011,5,21,0,0,20716.41
70,2011,5,22,0,0,12051.52
70,2011,5,23,0,0,22134.53
70,2011,6,24,0,0,14109.30
70,2011,6,25,0,0,11752.13
70,2011,6,26,0,0,12365.46
70,2011,6,27,0,0,10866.87
70,2011,7,28,0,0,26509.41
70,2011,7,29,0,0,19336.73
70,2011,7,30,0,0,15603.74
70,2011,7,31,0,0,10279.04
70,2011,8,32,0,0,13300.46
70,2011,8,33,0,0,17840.84
70,2011,8,34,0,0,14428.32
70,2011,8,35,0,0,13915.71
70,2011,8,36,0,0,14774.49
70,2011,9,37,0,0,22122.90
70,2011,9,38,0,0,10844.80
70,2011,9,39,0,0,21240.87
70,2011,9,40,0,0,19296.16
70,2011,10,41,0,0,12371.44
70,2011,10,42,0,0,22404.25
70,2011,10,43,1,0,14340.30
70,2011,10,44,1,0,8409.62
70,2011,10,45,1,0,7811.20
70,2011,11,46,1,0,22862.24
70,2011,11,47,1,0,15103.86
70,2011,11,48,1,0,17371.86
70,2011,11,49,1,0,39640.34
70,2011,12,50,1,0,14041.64
70,2011,12,51,1,0,13405.39
70,2011,12,52,1,0,11741.89
70,2011,12,53,1,0,13264.30
70,2012,1,1,1,0,13554.18
70,2012,1,2,1,0,8916.74
70,2012,1,3,1,0,21260.24
70,2012,1,4,1,0,5010.82
70,2012,1,5,1,0,6900.98
70,2012,1,6,1,0,4739.42
70,2012,2,7,1,0,6791.75
70,2012,2,8,1,0,17876.30
70,2012,2,9,1,0,19746.98
70,2012,2,10,1,0,11303.93
70,2012,3,11,1,0,5853.97
70,2012,3,12,1,0,6204.78
70,2012,3,13,1,0,4470.93
70,2012,3,14,1,0,5457.49
71,2011,4,17,0,1,8277.06
71,2011,4,18,0,1,12162.59
71,2011,5,19,0,1,14993.11
71,2011,5,20,0,1,8175.92
71,2011,5,21,0,1,17652.89
71,2011,5,22,0,1,18612.91
71,2011,5,23,0,1,15759.03
71,2011,6,24,0,1,11256.89
71,2011,6,25,0,1,10807.44
71,2011,6,26,0,1,32394.32
71,2011,6,27,0,1,13593.12
71,2011,7,28,0,1,22021.28
71,2011,7,29,0,1,19283.21
71,2011,7,30,0,1,7472.67
71,2011,7,31,0,1,23700.21
71,2011,8,32,0,1,14273.95
71,2011,8,33,0,1,6781.07
71,2011,8,34,0,1,18705.25
71,2011,8,35,0,1,8525.52
71,2011,8,36,0,1,9251.92
71,2011,9,37,0,1,15948.35
71,2011,9,38,0,1,9556.45
71,2011,9,39,0,1,9782.48
71,2011,9,40,0,1,29996.90
71,2011,10,41,0,1,16268.52
71,2011,10,42,0,1,10509.56
71,2011,10,43,1,1,21264.58
71,2011,10,44,1,1,6494.55
71,2011,10,45,1,1,7318.16
71,2011,11,46,1,1,7793.41
71,2011,11,47,1,1,10638.33
71,2011,11,48,1,1,13032.67
71,2011,11,49,1,1,30257.72
71,2011,12,50,1,1,10998.80
71,2011,12,51,1,1,28276.99
71,2011,12,52,1,1,15030.58
71,2011,12,53,1,1,15168.70
71,2012,1,1,1,1,5258.31
71,2012,1,2,1,1,6168.32
71,2012,1,3,1,1,8864.67
71,2012,1,4,1,1,9786.33
71,2012,1,5,1,1,12034.58
71,2012,1,6,1,1,5931.72
71,2012,2,7,1,1,7800.63
71,2012,2,8,1,1,11104.18
71,2012,2,9,1,1,3957.73
71,2012,2,10,1,1,10426.57
71,2012,3,11,1,1,7323.07
71,2012,3,12,1,1,6940.89
71,2012,3,13,1,1,6423.55
71,2012,3,14,1,1,4940.05
72,2011,4,17,0,1,1497.53
72,2011,4,18,0,1,3307.90
72,2011,5,19,0,1,3266.47
72,2011,5,20,0,1,3551.65
72,2011,5,21,0,1,5345.58
72,2011,5,22,0,1,3509.42
72,2011,5,23,0,1,3610.46
72,2011,6,24,0,1,4628.49
72,2011,6,25,0,1,2113.82
72,2011,6,26,0,1,3280.19
72,2011,6,27,0,1,5226.24
72,2011,7,28,0,1,2120.65
72,2011,7,29,0,1,2969.73
72,2011,7,30,0,1,2065.66
72,2011,7,31,0,1,2478.28
72,2011,8,32,0,1,2773.10
72,2011,8,33,0,1,3542.89
72,2011,8,34,0,1,2564.01
72,2011,8,35,0,1,1956.06
72,2011,8,36,0,1,2505.55
72,2011,9,37,0,1,4028.31
72,2011,9,38,0,1,2511.27
72,2011,9,39,0,1,2494.37
72,2011,9,40,0,1,1457.38
72,2011,10,41,0,1,3551.99
72,2011,10,42,0,1,2851.24
72,2011,10,43,1,1,2636.45
72,2011,10,44,1,1,2617.17
72,2011,10,45,1,1,2036.26
72,2011,11,46,1,1,3891.65
72,2011,11,47,1,1,1973.00
72,2011,11,48,1,1,4728.00
72,2011,11,49,1,1,9443.45
72,2011,12,50,1,1,4217.51
72,2011,12,51,1,1,2489.50
72,2011,12,52,1,1,2727.82
72,2011,12,53,1,1,881.15
72,2012,1,1,1,1,1140.97
72,2012,1,2,1,1,1649.04
72,2012,1,3,1,1,2512.17
72,2012,1,4,1,1,1278.09
72,2012,1,5,1,1,2723.62
72,2012,1,6,1,1,1224.77
72,2012,2,7,1,1,2282.97
72,2012,2,8,1,1,1035.44
72,2012,2,9,1,1,1027.49
72,2012,2,10,1,1,2076.47
72,2012,3,11,1,1,1295.03
72,2012,3,12,1,1,1764.61
72,2012,3,13,1,1,1361.42
72,2012,3,14,1,1,1271.24
73,2011,4,17,0,1,8236.96
73,2011,4,18,0,1,9952.91
73,2011,5,19,0,1,19816.93
73,2011,5,20,0,1,8942.87
73,2011,5,21,0,1,10075.34
73,2011,5,22,0,1,5174.82
73,2011,5,23,0,1,7172.50
73,2011,6,24,0,1,13450.03
73,2011,6,25,0,1,10755.05
73,2011,6,26,0,1,17345.57
73,2011,6,27,0,1,9256.50
73,2011,7,28,0,1,4550.75
73,2011,7,29,0,1,10093.64
73,2011,7,30,0,1,17319.55
73,2011,7,31,0,1,8516.95
73,2011,8,32,0,1,4166.43
73,2011,8,33,0,1,9469.43
73,2011,8,34,0,1,13982.73
73,2011,8,35,0,1,3464.67
73,2011,8,36,0,1,5703.22
73,2011,9,37,0,1,10979.58
73,2011,9,38,0,1,10789.31
73,2011,9,39,0,1,5311.75
73,2011,9,40,0,1,10909.78
73,2011,10,41,0,1,9650.70
73,2011,10,42,0,1,6531.50
73,2011,10,43,1,1,18663.09
73,2011,10,44,1,1,7986.20
73,2011,10,45,1,1,11842.61
73,2011,11,46,1,1,6595.05
73,2011,11,47,1,1,10189.28
73,2011,11,48,1,1,6146.85
73,2011,11,49,1,1,15750.98
73,2011,12,50,1,1,9026.33
73,2011,12,51,1,1,9341.80
73,2011,12,52,1,1,8909.60
73,2011,12,53,1,1,6092.98
73,2012,1,1,1,1,3644.79
73,2012,1,2,1,1,4471.52
73,2012,1,3,1,1,5792.00
73,2012,1,4,1,1,4618.95
73,2012,1,5,1,1,4119.77
73,2012,1,6,1,1,5424.01
73,2012,2,7,1,1,4759.13
73,2012,2,8,1,1,6855.68
73,2012,2,9,1,1,2526.33
73,2012,2,10,1,1,11444.90
73,2012,3,11,1,1,3110.08
73,2012,3,12,1,1,3747.30
73,2012,3,13,1,1,3947.96
73,2012,3,14,1,1,3558.09
